index,type,time,value_msat,value_sat,value_msat_total,value_sat_total,action,sender,app,message,podcast,episode,remote_podcast,remote_episode,custom_key,custom_value
138387,sent,"2025-07-01T11:49:54+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138386,sent,"2025-07-01T11:49:48+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138385,sent,"2025-07-01T11:48:26+00:00",24000,24,54000,54,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138384,sent,"2025-07-01T11:48:18+00:00",24000,24,54000,54,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138383,sent,"2025-06-30T22:31:38+00:00",1000,0,100000,100,2,"ChadF","Podcast Index","""It’s not that I’m so smart, it’s just that I stay with problems longer.""","bitpunk.fm","Second God","","","",""
138382,sent,"2025-06-30T22:31:35+00:00",1000,0,100000,100,2,"ChadF","Podcast Index","""It’s not that I’m so smart, it’s just that I stay with problems longer.""","bitpunk.fm","Second God","","","",""
138381,sent,"2025-06-30T22:31:19+00:00",1000,0,100000,100,2,"ChadF","Podcast Index","""It’s not that I’m so smart, it’s just that I stay with problems longer.""","bitpunk.fm","Second God","","","",""
138380,sent,"2025-06-30T22:31:16+00:00",2000,2,100000,100,2,"ChadF","Podcast Index","""It’s not that I’m so smart, it’s just that I stay with problems longer.""","bitpunk.fm","Second God","","","",""
138379,sent,"2025-06-30T22:31:14+00:00",2000,2,100000,100,2,"ChadF","Podcast Index","""It’s not that I’m so smart, it’s just that I stay with problems longer.""","bitpunk.fm","Second God","","","",""
138378,sent,"2025-06-30T22:31:11+00:00",2000,2,100000,100,2,"ChadF","Podcast Index","""It’s not that I’m so smart, it’s just that I stay with problems longer.""","bitpunk.fm","Second God","","","",""
138377,sent,"2025-06-30T22:31:07+00:00",5000,5,100000,100,2,"ChadF","Podcast Index","""It’s not that I’m so smart, it’s just that I stay with problems longer.""","bitpunk.fm","Second God","","","",""
138376,sent,"2025-06-30T22:31:03+00:00",81000,81,100000,100,2,"ChadF","Podcast Index","""It’s not that I’m so smart, it’s just that I stay with problems longer.""","bitpunk.fm","Second God","","","",""
138375,sent,"2025-06-30T22:25:27+00:00",10000,10,100000,100,2,"ChadF","Podcast Index","I got a fever and the only cure is MORE BOOST!!","Podcasting 2.0","Episode 226: TechNeck","","","",""
138372,sent,"2025-06-30T22:25:17+00:00",2000,2,100000,100,2,"ChadF","Podcast Index","I got a fever and the only cure is MORE BOOST!!","Podcasting 2.0","Episode 226: TechNeck","","","",""
138371,sent,"2025-06-30T22:25:15+00:00",5000,5,100000,100,2,"ChadF","Podcast Index","I got a fever and the only cure is MORE BOOST!!","Podcasting 2.0","Episode 226: TechNeck","","","",""
138370,sent,"2025-06-30T22:25:11+00:00",5000,5,100000,100,2,"ChadF","Podcast Index","I got a fever and the only cure is MORE BOOST!!","Podcasting 2.0","Episode 226: TechNeck","","","",""
138369,sent,"2025-06-30T22:25:04+00:00",5000,5,100000,100,2,"ChadF","Podcast Index","I got a fever and the only cure is MORE BOOST!!","Podcasting 2.0","Episode 226: TechNeck","","","",""
138368,sent,"2025-06-30T22:25:02+00:00",1000,0,100000,100,2,"ChadF","Podcast Index","I got a fever and the only cure is MORE BOOST!!","Podcasting 2.0","Episode 226: TechNeck","","","",""
138367,sent,"2025-06-30T22:24:56+00:00",1000,0,100000,100,2,"ChadF","Podcast Index","I got a fever and the only cure is MORE BOOST!!","Podcasting 2.0","Episode 226: TechNeck","","","",""
138366,sent,"2025-06-30T22:24:53+00:00",1000,0,100000,100,2,"ChadF","Podcast Index","I got a fever and the only cure is MORE BOOST!!","Podcasting 2.0","Episode 226: TechNeck","","","",""
138365,sent,"2025-06-30T22:24:43+00:00",10000,10,100000,100,2,"ChadF","Podcast Index","I got a fever and the only cure is MORE BOOST!!","Podcasting 2.0","Episode 226: TechNeck","","","",""
138364,sent,"2025-06-30T22:24:40+00:00",5000,5,100000,100,2,"ChadF","Podcast Index","I got a fever and the only cure is MORE BOOST!!","Podcasting 2.0","Episode 226: TechNeck","","","",""
138363,sent,"2025-06-30T22:24:38+00:00",52000,52,100000,100,2,"ChadF","Podcast Index","I got a fever and the only cure is MORE BOOST!!","Podcasting 2.0","Episode 226: TechNeck","","","",""
138362,sent,"2025-06-30T22:23:56+00:00",2000,2,100000,100,2,"ChadF","Podcast Index","BOOOST!!!","bitpunk.fm","Second God","","","",""
138361,sent,"2025-06-30T22:23:54+00:00",2000,2,100000,100,2,"ChadF","Podcast Index","BOOOST!!!","bitpunk.fm","Second God","","","",""
138360,sent,"2025-06-30T22:19:25+00:00",2000,2,100000,100,2,"ChadF","Podcast Index","BOOOST!!!","bitpunk.fm","Second God","","","",""
138359,sent,"2025-06-30T22:19:22+00:00",5000,5,100000,100,2,"ChadF","Podcast Index","BOOOST!!!","bitpunk.fm","Second God","","","",""
138358,sent,"2025-06-30T22:19:18+00:00",81000,81,100000,100,2,"ChadF","Podcast Index","BOOOST!!!","bitpunk.fm","Second God","","","",""
138357,sent,"2025-06-30T22:14:16+00:00",1000,0,100000,100,2,"ChadF","Podcast Index","You can just BOOST from the podcastindex.org website!","bitpunk.fm","Second God","","","",""
138356,sent,"2025-06-30T22:14:14+00:00",1000,0,100000,100,2,"ChadF","Podcast Index","You can just BOOST from the podcastindex.org website!","bitpunk.fm","Second God","","","",""
138355,sent,"2025-06-30T22:14:04+00:00",1000,0,100000,100,2,"ChadF","Podcast Index","You can just BOOST from the podcastindex.org website!","bitpunk.fm","Second God","","","",""
138354,sent,"2025-06-30T22:14:00+00:00",2000,2,100000,100,2,"ChadF","Podcast Index","You can just BOOST from the podcastindex.org website!","bitpunk.fm","Second God","","","",""
138353,sent,"2025-06-30T22:13:58+00:00",2000,2,100000,100,2,"ChadF","Podcast Index","You can just BOOST from the podcastindex.org website!","bitpunk.fm","Second God","","","",""
138352,sent,"2025-06-30T22:13:54+00:00",2000,2,100000,100,2,"ChadF","Podcast Index","You can just BOOST from the podcastindex.org website!","bitpunk.fm","Second God","","","",""
138351,sent,"2025-06-30T22:13:51+00:00",5000,5,100000,100,2,"ChadF","Podcast Index","You can just BOOST from the podcastindex.org website!","bitpunk.fm","Second God","","","",""
138350,sent,"2025-06-30T22:13:47+00:00",81000,81,100000,100,2,"ChadF","Podcast Index","You can just BOOST from the podcastindex.org website!","bitpunk.fm","Second God","","","",""
138349,sent,"2025-06-30T22:10:17+00:00",81000,81,100000,100,2,"ChadF","Podverse","","bitpunk.fm","Second God","","","",""
138348,sent,"2025-06-30T22:05:02+00:00",81000,81,100000,100,2,"ChadF","Podverse","Toast","bitpunk.fm","Second God","","","",""
138347,sent,"2025-06-30T22:03:48+00:00",11000,11,11000,11,1,"ChadF","CurioCaster","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138344,sent,"2025-06-30T22:02:48+00:00",12000,12,12000,12,1,"ChadF","CurioCaster","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138343,sent,"2025-06-30T22:02:48+00:00",12000,12,12000,12,1,"ChadF","CurioCaster","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138342,sent,"2025-06-30T22:01:48+00:00",12000,12,12000,12,1,"ChadF","CurioCaster","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138341,sent,"2025-06-30T22:01:48+00:00",12000,12,12000,12,1,"ChadF","CurioCaster","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138339,sent,"2025-06-30T22:00:47+00:00",12000,12,12000,12,1,"ChadF","CurioCaster","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138338,sent,"2025-06-30T22:00:47+00:00",12000,12,12000,12,1,"ChadF","CurioCaster","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138337,sent,"2025-06-30T21:59:47+00:00",11000,11,11000,11,1,"ChadF","CurioCaster","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138335,sent,"2025-06-30T21:59:47+00:00",11000,11,11000,11,1,"ChadF","CurioCaster","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138334,sent,"2025-06-30T21:58:47+00:00",12000,12,12000,12,1,"ChadF","CurioCaster","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138332,sent,"2025-06-30T21:57:48+00:00",9000,9,9000,9,1,"ChadF","CurioCaster","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138331,sent,"2025-06-30T21:57:48+00:00",9000,9,9000,9,1,"ChadF","CurioCaster","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138330,sent,"2025-06-30T21:53:14+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138329,sent,"2025-06-30T21:53:13+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138328,sent,"2025-06-30T21:51:44+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138327,sent,"2025-06-30T21:51:43+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138326,sent,"2025-06-30T21:51:13+00:00",21000,21,210000,210,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138325,sent,"2025-06-30T21:50:14+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138324,sent,"2025-06-30T21:50:13+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138323,sent,"2025-06-30T21:48:50+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138322,sent,"2025-06-30T21:48:43+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138321,sent,"2025-06-30T21:47:14+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138320,sent,"2025-06-30T21:47:13+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138319,sent,"2025-06-30T21:45:44+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138318,sent,"2025-06-30T21:45:42+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138317,sent,"2025-06-30T21:44:19+00:00",21000,21,211000,211,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138316,sent,"2025-06-30T21:44:14+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138315,sent,"2025-06-30T21:44:13+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138314,sent,"2025-06-30T21:42:44+00:00",21000,21,46000,46,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138313,sent,"2025-06-30T21:42:43+00:00",21000,21,46000,46,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138312,sent,"2025-06-30T21:25:30+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138311,sent,"2025-06-30T21:25:23+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138310,sent,"2025-06-30T21:23:55+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138309,sent,"2025-06-30T21:23:53+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138308,sent,"2025-06-30T21:22:31+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138307,sent,"2025-06-30T21:22:24+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138306,sent,"2025-06-30T21:21:23+00:00",21000,21,215000,215,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138305,sent,"2025-06-30T21:20:59+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138304,sent,"2025-06-30T21:20:53+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138303,sent,"2025-06-30T21:19:25+00:00",26000,26,59000,59,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138302,sent,"2025-06-30T21:19:23+00:00",26000,26,59000,59,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138301,sent,"2025-06-30T21:17:44+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138300,sent,"2025-06-30T21:17:42+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138299,sent,"2025-06-30T21:16:07+00:00",23000,23,51000,51,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138298,sent,"2025-06-30T21:16:00+00:00",23000,23,51000,51,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138297,sent,"2025-06-30T21:14:12+00:00",33000,33,333000,333,2,"ChadF","Castamatic","Saw Jordan was on so I'm checking this episode out. ","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138296,sent,"2025-06-30T21:14:10+00:00",150000,150,333000,333,2,"ChadF","Castamatic","Saw Jordan was on so I'm checking this episode out. ","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138295,sent,"2025-06-30T21:14:01+00:00",150000,150,333000,333,2,"ChadF","Castamatic","Saw Jordan was on so I'm checking this episode out. ","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138293,sent,"2025-06-30T19:22:18+00:00",60000,60,2500,2,1,"ChadF","Podverse","","bitpunk.fm","Second God","","","",""
138292,sent,"2025-06-30T19:22:15+00:00",7000,7,2500,2,1,"ChadF","Podverse","","bitpunk.fm","Second God","","","",""
138291,sent,"2025-06-30T19:22:11+00:00",5000,5,2500,2,1,"ChadF","Podverse","","bitpunk.fm","Second God","","","",""
138290,sent,"2025-06-30T19:22:10+00:00",5000,5,2500,2,1,"ChadF","Podverse","","bitpunk.fm","Second God","","","",""
138289,sent,"2025-06-30T19:22:07+00:00",5000,5,2500,2,1,"ChadF","Podverse","","bitpunk.fm","Second God","","","",""
138288,sent,"2025-06-30T19:18:38+00:00",60000,60,2500,2,1,"ChadF","Podverse","","bitpunk.fm","Second God","","","",""
138287,sent,"2025-06-30T19:15:12+00:00",60000,60,2500,2,1,"ChadF","Podverse","","bitpunk.fm","Second God","","","",""
138286,sent,"2025-06-30T19:15:09+00:00",6000,6,2500,2,1,"ChadF","Podverse","","bitpunk.fm","Second God","","","",""
138285,sent,"2025-06-30T19:11:53+00:00",22000,22,2500,2,1,"ChadF","Podverse","","bitpunk.fm","Second God","Mr. Videoman","Mr. Videoman","",""
138284,sent,"2025-06-30T19:11:49+00:00",41000,41,2500,2,1,"ChadF","Podverse","","bitpunk.fm","Second God","","","",""
138283,sent,"2025-06-30T19:07:46+00:00",68000,68,2500,2,1,"ChadF","Podverse","","bitpunk.fm","Second God","Mr. Videoman","Mr. Videoman","",""
138282,sent,"2025-06-30T18:57:51+00:00",18000,18,18000,18,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","","","",""
138281,sent,"2025-06-30T18:56:49+00:00",17000,17,17000,17,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","","","",""
138280,sent,"2025-06-30T18:55:49+00:00",18000,18,18000,18,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","","","",""
138279,sent,"2025-06-30T18:54:49+00:00",17000,17,17000,17,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","","","",""
138278,sent,"2025-06-30T18:54:49+00:00",5000,5,5000,5,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","","","",""
138277,sent,"2025-06-30T18:54:37+00:00",3000,3,333000,333,2,"ChadF","CurioCaster","WTF is Gibberlink?","bitpunk.fm","Second God","","","",""
138276,sent,"2025-06-30T18:54:37+00:00",3000,3,333000,333,2,"ChadF","CurioCaster","WTF is Gibberlink?","bitpunk.fm","Second God","","","",""
138275,sent,"2025-06-30T18:54:35+00:00",7000,7,333000,333,2,"ChadF","CurioCaster","WTF is Gibberlink?","bitpunk.fm","Second God","","","",""
138274,sent,"2025-06-30T18:54:33+00:00",17000,17,333000,333,2,"ChadF","CurioCaster","WTF is Gibberlink?","bitpunk.fm","Second God","","","",""
138273,sent,"2025-06-30T18:54:32+00:00",3000,3,333000,333,2,"ChadF","CurioCaster","WTF is Gibberlink?","bitpunk.fm","Second God","","","",""
138272,sent,"2025-06-30T18:54:32+00:00",267000,267,333000,333,2,"ChadF","CurioCaster","WTF is Gibberlink?","bitpunk.fm","Second God","","","",""
138271,sent,"2025-06-30T18:54:32+00:00",7000,7,333000,333,2,"ChadF","CurioCaster","WTF is Gibberlink?","bitpunk.fm","Second God","","","",""
138270,sent,"2025-06-30T18:54:32+00:00",7000,7,333000,333,2,"ChadF","CurioCaster","WTF is Gibberlink?","bitpunk.fm","Second God","","","",""
138268,sent,"2025-06-30T18:52:47+00:00",18000,18,18000,18,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","","","",""
138267,sent,"2025-06-30T18:50:48+00:00",19000,19,19000,19,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","Mr. Videoman","Mr. Videoman","",""
138265,sent,"2025-06-30T18:49:49+00:00",19000,19,19000,19,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","Mr. Videoman","Mr. Videoman","",""
138264,sent,"2025-06-30T18:49:48+00:00",5000,5,5000,5,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","Mr. Videoman","Mr. Videoman","",""
138263,sent,"2025-06-30T18:48:48+00:00",19000,19,19000,19,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","Mr. Videoman","Mr. Videoman","",""
138262,sent,"2025-06-30T18:48:09+00:00",3000,3,333000,333,2,"ChadF","CurioCaster","Love Mr. Videoman by Prosperous Soul.  Heard it on bitpunk.fm","bitpunk.fm","Second God","Mr. Videoman","Mr. Videoman","",""
138261,sent,"2025-06-30T18:48:08+00:00",16000,16,333000,333,2,"ChadF","CurioCaster","Love Mr. Videoman by Prosperous Soul.  Heard it on bitpunk.fm","bitpunk.fm","Second God","Mr. Videoman","Mr. Videoman","",""
138260,sent,"2025-06-30T18:48:08+00:00",301000,301,333000,333,2,"ChadF","CurioCaster","Love Mr. Videoman by Prosperous Soul.  Heard it on bitpunk.fm","bitpunk.fm","Second God","Mr. Videoman","Mr. Videoman","",""
138257,sent,"2025-06-30T18:48:08+00:00",3000,3,333000,333,2,"ChadF","CurioCaster","Love Mr. Videoman by Prosperous Soul.  Heard it on bitpunk.fm","bitpunk.fm","Second God","Mr. Videoman","Mr. Videoman","",""
138256,sent,"2025-06-30T18:47:49+00:00",19000,19,19000,19,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","Mr. Videoman","Mr. Videoman","",""
138255,sent,"2025-06-30T18:46:36+00:00",17000,17,17000,17,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","","","",""
138254,sent,"2025-06-30T18:45:35+00:00",18000,18,18000,18,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","","","",""
138253,sent,"2025-06-30T18:44:35+00:00",17000,17,17000,17,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","","","",""
138252,sent,"2025-06-30T18:43:35+00:00",18000,18,18000,18,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","","","",""
138251,sent,"2025-06-30T18:43:35+00:00",5000,5,5000,5,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","","","",""
138250,sent,"2025-06-30T18:42:35+00:00",17000,17,17000,17,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","","","",""
138249,sent,"2025-06-30T18:41:35+00:00",5000,5,5000,5,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","","","",""
138248,sent,"2025-06-30T18:41:35+00:00",5000,5,5000,5,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","","","",""
138247,sent,"2025-06-30T18:41:35+00:00",5000,5,5000,5,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","","","",""
138246,sent,"2025-06-30T18:41:35+00:00",18000,18,18000,18,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","","","",""
138245,sent,"2025-06-30T18:40:35+00:00",18000,18,18000,18,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","","","",""
138244,sent,"2025-06-30T18:39:34+00:00",5000,5,5000,5,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","","","",""
138243,sent,"2025-06-30T18:39:34+00:00",17000,17,17000,17,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","","","",""
138242,sent,"2025-06-30T18:38:34+00:00",18000,18,18000,18,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","","","",""
138241,sent,"2025-06-30T18:37:35+00:00",17000,17,17000,17,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","","","",""
138240,sent,"2025-06-30T18:36:34+00:00",18000,18,18000,18,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","","","",""
138239,sent,"2025-06-30T18:35:34+00:00",17000,17,17000,17,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","","","",""
138238,sent,"2025-06-30T18:34:34+00:00",18000,18,18000,18,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","","","",""
138237,sent,"2025-06-30T18:34:34+00:00",5000,5,5000,5,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","","","",""
138236,sent,"2025-06-30T18:33:33+00:00",18000,18,18000,18,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","","","",""
138235,sent,"2025-06-30T18:32:32+00:00",17000,17,17000,17,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","","","",""
138234,sent,"2025-06-30T18:31:31+00:00",18000,18,18000,18,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","","","",""
138233,sent,"2025-06-30T18:30:31+00:00",17000,17,17000,17,1,"ChadF","CurioCaster","","bitpunk.fm","Second God","","","",""
138232,sent,"2025-06-30T18:27:31+00:00",3000,3,333000,333,2,"ChadF","CurioCaster","ØysteinBerge++","bitpunk.fm","Second God","Baia Silko (Single)","Baia Silko (Single)","",""
138231,sent,"2025-06-30T18:27:30+00:00",3000,3,333000,333,2,"ChadF","CurioCaster","ØysteinBerge++","bitpunk.fm","Second God","Baia Silko (Single)","Baia Silko (Single)","",""
138230,sent,"2025-06-30T18:27:28+00:00",16000,16,333000,333,2,"ChadF","CurioCaster","ØysteinBerge++","bitpunk.fm","Second God","Baia Silko (Single)","Baia Silko (Single)","",""
138229,sent,"2025-06-30T18:27:28+00:00",301000,301,333000,333,2,"ChadF","CurioCaster","ØysteinBerge++","bitpunk.fm","Second God","Baia Silko (Single)","Baia Silko (Single)","",""
138228,sent,"2025-06-30T18:27:28+00:00",3000,3,333000,333,2,"ChadF","CurioCaster","ØysteinBerge++","bitpunk.fm","Second God","Baia Silko (Single)","Baia Silko (Single)","",""
138227,sent,"2025-06-30T18:27:28+00:00",6000,6,333000,333,2,"ChadF","CurioCaster","ØysteinBerge++","bitpunk.fm","Second God","Baia Silko (Single)","Baia Silko (Single)","",""
138226,sent,"2025-06-30T13:14:10+00:00",2000,2,333000,333,2,"ChadF","LN Beats","Hey DuhLaurien and MaryKateUltra can I hear this track on Homegrown Hits this week? 💚💜","The Satellite Skirmish","Empath Eyes - Apathy","The Satellite Skirmish","Empath Eyes - Sonic Shaman","",""
138225,sent,"2025-06-30T13:14:09+00:00",2000,2,333000,333,2,"ChadF","LN Beats","Hey DuhLaurien and MaryKateUltra can I hear this track on Homegrown Hits this week? 💚💜","The Satellite Skirmish","Empath Eyes - Apathy","The Satellite Skirmish","Empath Eyes - Sonic Shaman","",""
138224,sent,"2025-06-30T13:13:59+00:00",1000,0,333000,333,2,"ChadF","LN Beats","Hey DuhLaurien and MaryKateUltra can I hear this track on Homegrown Hits this week? 💚💜","The Satellite Skirmish","Empath Eyes - Apathy","The Satellite Skirmish","Empath Eyes - Sonic Shaman","",""
138223,sent,"2025-06-30T13:13:55+00:00",2000,2,333000,333,2,"ChadF","LN Beats","Hey DuhLaurien and MaryKateUltra can I hear this track on Homegrown Hits this week? 💚💜","The Satellite Skirmish","Empath Eyes - Apathy","The Satellite Skirmish","Empath Eyes - Sonic Shaman","",""
138222,sent,"2025-06-30T13:13:47+00:00",2000,2,333000,333,2,"ChadF","LN Beats","Hey DuhLaurien and MaryKateUltra can I hear this track on Homegrown Hits this week? 💚💜","The Satellite Skirmish","Empath Eyes - Apathy","The Satellite Skirmish","Empath Eyes - Sonic Shaman","",""
138221,sent,"2025-06-30T13:13:40+00:00",2000,2,333000,333,2,"ChadF","LN Beats","Hey DuhLaurien and MaryKateUltra can I hear this track on Homegrown Hits this week? 💚💜","The Satellite Skirmish","Empath Eyes - Apathy","The Satellite Skirmish","Empath Eyes - Sonic Shaman","",""
138220,sent,"2025-06-30T13:13:38+00:00",2000,2,333000,333,2,"ChadF","LN Beats","Hey DuhLaurien and MaryKateUltra can I hear this track on Homegrown Hits this week? 💚💜","The Satellite Skirmish","Empath Eyes - Apathy","The Satellite Skirmish","Empath Eyes - Sonic Shaman","",""
138219,sent,"2025-06-30T13:13:36+00:00",298000,298,333000,333,2,"ChadF","LN Beats","Hey DuhLaurien and MaryKateUltra can I hear this track on Homegrown Hits this week? 💚💜","The Satellite Skirmish","Empath Eyes - Apathy","The Satellite Skirmish","Empath Eyes - Sonic Shaman","",""
138218,sent,"2025-06-30T13:13:24+00:00",3000,3,333000,333,2,"ChadF","LN Beats","Hey DuhLaurien and MaryKateUltra can I hear this track on Homegrown Hits this week? 💚💜","The Satellite Skirmish","Empath Eyes - Apathy","The Satellite Skirmish","Empath Eyes - Sonic Shaman","",""
138216,sent,"2025-06-30T13:13:16+00:00",3000,3,333000,333,2,"ChadF","LN Beats","Hey DuhLaurien and MaryKateUltra can I hear this track on Homegrown Hits this week? 💚💜","The Satellite Skirmish","Empath Eyes - Apathy","The Satellite Skirmish","Empath Eyes - Sonic Shaman","",""
138215,sent,"2025-06-30T13:13:09+00:00",3000,3,333000,333,2,"ChadF","LN Beats","Hey DuhLaurien and MaryKateUltra can I hear this track on Homegrown Hits this week? 💚💜","The Satellite Skirmish","Empath Eyes - Apathy","The Satellite Skirmish","Empath Eyes - Sonic Shaman","",""
